day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;77100;RAINFOREST_RESIN;9998;10;9995;22;;;10005;22;;;;;10001.5;1604.0
0;77100;SQUID_INK;1965;5;1963;23;;;1966;22;;;;;1965.5;-115.0703125
0;77100;KELP;2031;5;2029;23;;;2032;22;;;;;2031.5;365.57421875
0;77200;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1604.0
0;77200;SQUID_INK;1963;30;;;;;1967;30;;;;;1965.0;-141.078125
0;77200;KELP;2029;30;;;;;2032;30;;;;;2030.5;370.36328125
0;77300;KELP;2028;25;;;;;2031;26;;;;;2029.5;384.638671875
0;77300;RAINFOREST_RESIN;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;1604.0
0;77300;SQUID_INK;1967;25;;;;;1971;26;;;;;1969.0;-337.1015625
0;77400;SQUID_INK;1966;29;;;;;1968;3;1969;29;;;1967.0;-260.578125
0;77400;KELP;2028;29;;;;;2030;3;2031;29;;;2029.0;383.20703125
0;77400;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1604.0
0;77500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1604.0
0;77500;SQUID_INK;1966;24;;;;;1969;24;;;;;1967.5;-270.1640625
0;77500;KELP;2028;24;;;;;2031;24;;;;;2029.5;388.71484375
0;77600;RAINFOREST_RESIN;9998;3;9995;30;;;10005;30;;;;;10001.5;1604.0
0;77600;SQUID_INK;1966;30;;;;;1970;30;;;;;1968.0;-283.2578125
0;77600;KELP;2028;30;;;;;2031;30;;;;;2029.5;390.25
0;77700;KELP;2027;31;;;;;2030;31;;;;;2028.5;405.30859375
0;77700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;1604.0
0;77700;SQUID_INK;1967;31;;;;;1970;31;;;;;1968.5;-324.359375
0;77800;SQUID_INK;1967;31;;;;;1970;2;1971;29;;;1968.5;-333.359375
0;77800;KELP;2026;31;;;;;2030;31;;;;;2028.0;419.58984375
0;77800;RAINFOREST_RESIN;9998;2;9996;2;9995;29;10004;2;10005;29;;;10001.0;1606.0
0;77900;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10002;7;10004;2;9997.0;1606.0
0;77900;SQUID_INK;1970;1;1967;26;;;1971;26;;;;;1970.5;-342.3515625
0;77900;KELP;2029;1;2026;26;;;2030;26;;;;;2029.5;419.09765625
0;78000;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1608.0
0;78000;SQUID_INK;1970;21;;;;;1974;21;;;;;1972.0;-493.1875
0;78000;KELP;2027;21;;;;;2030;21;;;;;2028.5;414.921875
0;78100;KELP;2026;23;;;;;2030;24;;;;;2028.0;422.5390625
0;78100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1608.0
0;78100;SQUID_INK;1970;23;;;;;1974;24;;;;;1972.0;-488.59375
0;78200;SQUID_INK;1972;1;1970;29;;;1973;24;;;;;1972.5;-473.6640625
0;78200;KELP;2029;1;2027;5;2026;24;2030;24;;;;;2029.5;420.19921875
0;78200;RAINFOREST_RESIN;10002;1;9995;24;;;10005;24;;;;;10003.5;1608.0
0;78300;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1610.0
0;78300;SQUID_INK;1970;25;;;;;1973;25;;;;;1971.5;-470.015625
0;78300;KELP;2026;25;;;;;2030;25;;;;;2028.0;424.09765625
0;78400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1610.0
0;78400;SQUID_INK;1971;25;;;;;1975;25;;;;;1973.0;-536.09375
0;78400;KELP;2026;25;;;;;2029;25;;;;;2027.5;432.26953125
0;78500;KELP;2026;29;;;;;2029;25;;;;;2027.5;429.14453125
0;78500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1610.0
0;78500;SQUID_INK;1972;4;1971;25;;;1974;2;1975;23;;;1973.0;-534.4609375
0;78600;SQUID_INK;1971;25;;;;;1973;3;1974;25;;;1972.0;-530.6875
0;78600;KELP;2026;25;;;;;2028;3;2029;25;;;2027.0;428.73046875
0;78600;RAINFOREST_RESIN;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;1619.0
0;78700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1619.0
0;78700;SQUID_INK;1971;26;;;;;1974;26;;;;;1972.5;-519.5
0;78700;KELP;2026;26;;;;;2029;26;;;;;2027.5;438.98046875
0;78800;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1637.0
0;78800;SQUID_INK;1969;29;;;;;1973;29;;;;;1971.0;-444.1484375
0;78800;KELP;2026;29;;;;;2029;29;;;;;2027.5;441.8125
0;78900;KELP;2026;1;2025;25;;;2029;26;;;;;2027.5;444.65234375
0;78900;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;1637.0
0;78900;SQUID_INK;1970;26;;;;;1973;26;;;;;1971.5;-469.109375
0;79000;SQUID_INK;1969;8;1968;21;;;1972;22;;;;;1970.5;-395.96875
0;79000;KELP;2026;7;2025;22;;;2028;1;2029;21;;;2027.0;451.96484375
0;79000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1639.0
0;79100;RAINFOREST_RESIN;9995;20;;;;;9998;5;10005;20;;;9996.5;1639.0
0;79100;SQUID_INK;1969;20;;;;;1972;20;;;;;1970.5;-403.0390625
0;79100;KELP;2025;20;;;;;2029;20;;;;;2027.0;450.65234375
0;79200;RAINFOREST_RESIN;9996;2;9995;24;;;10002;9;10004;2;10005;24;9999.0;1649.0
0;79200;SQUID_INK;1969;26;;;;;1972;26;;;;;1970.5;-428.4140625
0;79200;KELP;2025;26;;;;;2028;2;2029;24;;;2026.5;452.3359375
0;79300;KELP;2026;5;2025;21;;;2028;1;2029;20;;;2027.0;452.66015625
0;79300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1652.0
0;79300;SQUID_INK;1969;5;1968;21;;;1972;21;;;;;1970.5;-387.640625
0;79400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1652.0
0;79400;SQUID_INK;1969;33;;;;;1972;29;;;;;1970.5;-412.109375
0;79400;KELP;2025;33;;;;;2028;29;;;;;2026.5;453.98046875
0;79500;SQUID_INK;1971;7;1969;28;;;1972;28;;;;;1971.5;-409.828125
0;79500;KELP;2027;7;2025;28;;;2028;2;2029;26;;;2027.5;453.39453125
0;79500;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1656.0
0;79600;RAINFOREST_RESIN;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;1680.0
0;79600;SQUID_INK;1969;25;;;;;1971;3;1972;25;;;1970.0;-426.59375
0;79600;KELP;2025;25;;;;;2027;3;2028;25;;;2026.0;453.98046875
0;79700;SQUID_INK;1970;25;;;;;1973;25;;;;;1971.5;-451.90625
0;79700;KELP;2025;25;;;;;2028;25;;;;;2026.5;453.25
0;79700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1680.0
0;79800;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1680.0
0;79800;KELP;2025;25;;;;;2028;25;;;;;2026.5;457.59375
0;79800;SQUID_INK;1969;25;;;;;1973;25;;;;;1971.0;-434.7109375
0;79900;SQUID_INK;1969;32;;;;;1972;29;;;;;1970.5;-417.9375
0;79900;KELP;2026;3;2025;29;;;2029;29;;;;;2027.5;445.46875
0;79900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;1680.0
0;80000;SQUID_INK;1969;25;;;;;1972;26;;;;;1970.5;-405.0859375
0;80000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1680.0
0;80000;KELP;2025;26;;;;;2026;1;2029;26;;;2025.5;444.82421875
0;80100;SQUID_INK;1967;22;;;;;1970;22;;;;;1968.5;-314.765625
0;80100;KELP;2025;22;;;;;2029;22;;;;;2027.0;447.6640625
0;80100;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1680.0
0;80200;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1683.0
0;80200;KELP;2025;22;;;;;2028;22;;;;;2026.5;458.7890625
0;80200;SQUID_INK;1967;22;;;;;1970;22;;;;;1968.5;-302.15625
0;80300;SQUID_INK;1967;21;;;;;1968;6;1970;21;;;1967.5;-301.2890625
0;80300;KELP;2024;21;;;;;2026;6;2028;21;;;2025.0;468.1328125
0;80300;RAINFOREST_RESIN;9996;1;9995;20;;;10000;6;10004;1;10005;20;9998.0;1683.0
0;80400;SQUID_INK;1967;25;;;;;1970;25;;;;;1968.5;-306.34375
0;80400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1683.0
0;80400;KELP;2025;2;2024;23;;;2028;25;;;;;2026.5;468.16015625
0;80500;SQUID_INK;1966;22;;;;;1967;2;1969;1;1970;21;1966.5;-284.9921875
0;80500;KELP;2025;20;;;;;2028;22;;;;;2026.5;465.625
0;80500;RAINFOREST_RESIN;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;1683.0
0;80600;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1688.0
0;80600;KELP;2025;1;2024;30;;;2026;2;2028;31;;;2025.5;468.36328125
0;80600;SQUID_INK;1967;31;;;;;1969;2;1970;31;;;1968.0;-308.171875
0;80700;SQUID_INK;1967;24;;;;;1970;24;;;;;1968.5;-305.6015625
0;80700;KELP;2024;24;;;;;2027;2;2028;22;;;2025.5;473.80078125
0;80700;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;1688.0
0;80800;SQUID_INK;1966;24;;;;;1968;6;1969;2;1970;22;1967.0;-281.9140625
0;80800;RAINFOREST_RESIN;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;1688.0
0;80800;KELP;2025;24;;;;;2027;6;2028;24;;;2026.0;461.078125
0;80900;SQUID_INK;1967;28;;;;;1969;6;1970;28;;;1968.0;-307.46875
0;80900;KELP;2025;28;;;;;2027;6;2028;1;2029;27;2026.0;456.3515625
0;80900;RAINFOREST_RESIN;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;1688.0
0;81000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1688.0
0;81000;KELP;2025;31;;;;;2028;1;2029;30;;;2026.5;455.953125
0;81000;SQUID_INK;1967;31;;;;;1971;31;;;;;1969.0;-341.4140625
0;81100;SQUID_INK;1965;24;;;;;1968;24;;;;;1966.5;-219.296875
0;81100;KELP;2026;2;2025;22;;;2029;24;;;;;2027.5;451.1171875
0;81100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1688.0
0;81200;SQUID_INK;1965;29;;;;;1969;29;;;;;1967.0;-240.65625
0;81200;RAINFOREST_RESIN;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;1688.0
0;81200;KELP;2026;29;;;;;2029;29;;;;;2027.5;448.6171875
0;81300;SQUID_INK;1965;1;1963;2;1962;28;1966;30;;;;;1965.5;-100.3515625
0;81300;KELP;2028;1;2026;30;;;2029;30;;;;;2028.5;443.2265625
0;81300;RAINFOREST_RESIN;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;1690.0
0;81400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1698.0
0;81400;KELP;2026;22;;;;;2029;22;;;;;2027.5;444.109375
0;81400;SQUID_INK;1961;22;;;;;1964;22;;;;;1962.5;-23.203125
0;81500;SQUID_INK;1962;22;;;;;1965;22;;;;;1963.5;-60.9609375
0;81500;KELP;2025;22;;;;;2029;22;;;;;2027.0;455.74609375
0;81500;RAINFOREST_RESIN;9998;2;9995;22;;;10005;22;;;;;10001.5;1698.0
0;81600;SQUID_INK;1963;28;;;;;1966;28;;;;;1964.5;-124.28125
0;81600;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;1698.0
0;81600;KELP;2026;28;;;;;2029;28;;;;;2027.5;448.0546875
0;81700;SQUID_INK;1964;26;;;;;1967;2;1968;24;;;1965.5;-186.5703125
0;81700;KELP;2026;26;;;;;2029;26;;;;;2027.5;442.5234375
0;81700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1700.0
0;81800;RAINFOREST_RESIN;9998;5;9995;21;;;10005;21;;;;;10001.5;1700.0
0;81800;KELP;2026;21;;;;;2030;21;;;;;2028.0;440.109375
0;81800;SQUID_INK;1964;21;;;;;1967;21;;;;;1965.5;-158.40625
0;81900;KELP;2026;28;;;;;2029;28;;;;;2027.5;450.74609375
0;81900;SQUID_INK;1966;28;;;;;1969;28;;;;;1967.5;-253.96875
0;81900;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1700.0
0;82000;KELP;2026;25;;;;;2029;25;;;;;2027.5;449.79296875
0;82000;SQUID_INK;1965;25;;;;;1968;25;;;;;1966.5;-230.6796875
0;82000;RAINFOREST_RESIN;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;1700.0
0;82100;SQUID_INK;1966;26;;;;;1970;26;;;;;1968.0;-285.1875
0;82100;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;1700.0
0;82100;KELP;2026;26;;;;;2030;26;;;;;2028.0;441.765625
0;82200;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1702.0
0;82200;KELP;2026;31;;;;;2029;30;;;;;2027.5;443.62890625
0;82200;SQUID_INK;1967;1;1966;30;;;1970;30;;;;;1968.5;-300.359375
0;82300;KELP;2026;32;;;;;2029;2;2030;30;;;2027.5;440.66796875
0;82300;SQUID_INK;1966;32;;;;;1969;32;;;;;1967.5;-265.421875
0;82300;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1702.0
0;82400;KELP;2026;22;;;;;2029;22;;;;;2027.5;450.37890625
0;82400;SQUID_INK;1966;22;;;;;1969;22;;;;;1967.5;-279.953125
0;82400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1729.0
0;82500;SQUID_INK;1964;24;;;;;1967;1;1968;23;;;1965.5;-188.3046875
0;82500;RAINFOREST_RESIN;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;1729.0
0;82500;KELP;2026;24;;;;;2029;24;;;;;2027.5;447.68359375
0;82600;RAINFOREST_RESIN;9996;2;9995;29;;;10000;5;10004;2;10005;29;9998.0;1735.0
0;82600;KELP;2026;31;;;;;2027;5;2028;3;2029;31;2026.5;447.06640625
0;82600;SQUID_INK;1965;31;;;;;1966;5;1967;3;1968;31;1965.5;-230.0859375
0;82700;KELP;2026;32;;;;;2029;30;;;;;2027.5;458.041015625
0;82700;SQUID_INK;1963;2;1962;30;;;1965;30;;;;;1964.0;-83.6953125
0;82700;RAINFOREST_RESIN;9996;1;9995;29;;;10002;1;10004;1;10005;29;9999.0;1735.0
0;82800;KELP;2026;21;;;;;2028;1;2029;21;;;2027.0;457.89453125
0;82800;SQUID_INK;1962;21;;;;;1963;1;1965;21;;;1962.5;-52.4453125
0;82800;RAINFOREST_RESIN;9998;10;9995;21;;;10005;21;;;;;10001.5;1735.0
0;82900;SQUID_INK;1963;21;;;;;1966;21;;;;;1964.5;-126.515625
0;82900;RAINFOREST_RESIN;9998;9;9996;1;9995;20;10004;1;10005;20;;;10001.0;1735.0
0;82900;KELP;2026;21;;;;;2029;21;;;;;2027.5;457.9619140625
0;83000;RAINFOREST_RESIN;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;1735.0
0;83000;KELP;2026;2;2025;28;;;2029;30;;;;;2027.5;458.4541015625
0;83000;SQUID_INK;1966;30;;;;;1969;30;;;;;1967.5;-251.2890625
0;83100;KELP;2025;26;;;;;2029;26;;;;;2027.0;458.7626953125
0;83100;SQUID_INK;1967;26;;;;;1970;26;;;;;1968.5;-309.3671875
0;83100;RAINFOREST_RESIN;9995;26;;;;;9998;5;10005;26;;;9996.5;1735.0
0;83200;KELP;2025;31;;;;;2029;31;;;;;2027.0;458.73681640625
0;83200;SQUID_INK;1967;31;;;;;1970;31;;;;;1968.5;-314.5546875
0;83200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1745.0
0;83300;SQUID_INK;1966;23;;;;;1969;23;;;;;1967.5;-275.609375
0;83300;RAINFOREST_RESIN;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;1745.0
0;83300;KELP;2025;23;;;;;2028;23;;;;;2026.5;459.89599609375
0;83400;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1745.0
0;83400;KELP;2025;25;;;;;2027;3;2028;1;2029;24;2026.0;459.6142578125
0;83400;SQUID_INK;1966;25;;;;;1968;3;1969;25;;;1967.0;-258.3671875
0;83500;KELP;2027;1;2025;30;;;2028;30;;;;;2027.5;459.74560546875
0;83500;SQUID_INK;1968;1;1966;30;;;1969;30;;;;;1968.5;-255.7421875
0;83500;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1745.0
0;83600;KELP;2026;24;;;;;2029;24;;;;;2027.5;457.47998046875
0;83600;SQUID_INK;1966;24;;;;;1969;24;;;;;1967.5;-272.2421875
0;83600;RAINFOREST_RESIN;9998;1;9995;24;;;10005;24;;;;;10001.5;1745.0
0;83700;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;1747.0
0;83700;SQUID_INK;1965;27;;;;;1969;27;;;;;1967.0;-238.90625
0;83700;KELP;2026;27;;;;;2029;27;;;;;2027.5;458.242919921875
0;83800;RAINFOREST_RESIN;9995;22;;;;;9998;2;10005;22;;;9996.5;1747.0
0;83800;KELP;2026;22;;;;;2029;22;;;;;2027.5;458.12353515625
0;83800;SQUID_INK;1966;22;;;;;1970;22;;;;;1968.0;-279.0546875
0;83900;KELP;2026;26;;;;;2029;26;;;;;2027.5;457.97412109375
0;83900;RAINFOREST_RESIN;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;1795.0
0;83900;SQUID_INK;1967;26;;;;;1970;26;;;;;1968.5;-314.34375
0;84000;KELP;2026;20;;;;;2029;21;;;;;2027.5;458.031005859375
0;84000;SQUID_INK;1966;20;;;;;1969;1;1970;20;;;1967.5;-282.6171875
0;84000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1795.0
0;84100;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1795.0
0;84100;SQUID_INK;1966;30;;;;;1970;30;;;;;1968.0;-287.0859375
0;84100;KELP;2026;30;;;;;2029;30;;;;;2027.5;457.78271484375
0;84200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1795.0
0;84200;SQUID_INK;1967;31;;;;;1971;31;;;;;1969.0;-341.1640625
0;84200;KELP;2026;31;;;;;2029;31;;;;;2027.5;458.04150390625
0;84300;KELP;2027;5;2026;20;;;2030;20;;;;;2028.5;457.21533203125
0;84300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1795.0
0;84300;SQUID_INK;1967;25;;;;;1970;20;;;;;1968.5;-313.15625
0;84400;SQUID_INK;1968;28;;;;;1971;2;1972;26;;;1969.5;-383.6640625
0;84400;KELP;2026;28;;;;;2030;28;;;;;2028.0;456.927490234375
0;84400;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1795.0
0;84500;RAINFOREST_RESIN;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;1795.0
0;84500;SQUID_INK;1969;5;1968;24;;;1972;24;;;;;1970.5;-391.2265625
0;84500;KELP;2027;6;2026;23;;;2030;24;;;;;2028.5;456.573974609375
0;84600;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1795.0
0;84600;SQUID_INK;1969;30;;;;;1972;30;;;;;1970.5;-413.484375
0;84600;KELP;2026;30;;;;;2030;30;;;;;2028.0;456.928955078125
0;84700;KELP;2026;25;;;;;2030;25;;;;;2028.0;456.849853515625
0;84700;RAINFOREST_RESIN;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;1795.0
0;84700;SQUID_INK;1969;25;;;;;1973;25;;;;;1971.0;-441.7265625
0;84800;SQUID_INK;1969;26;;;;;1973;26;;;;;1971.0;-445.8671875
0;84800;KELP;2027;26;;;;;2030;26;;;;;2028.5;456.361328125
0;84800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1795.0
0;84900;RAINFOREST_RESIN;9995;22;;;;;10002;5;10005;22;;;9998.5;1795.0
0;84900;SQUID_INK;1970;22;;;;;1973;22;;;;;1971.5;-451.90625
0;84900;KELP;2027;22;;;;;2030;22;;;;;2028.5;456.38525390625
0;85000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1795.0
0;85000;SQUID_INK;1970;24;;;;;1972;3;1973;24;;;1971.0;-466.0390625
0;85000;KELP;2027;24;;;;;2029;3;2030;24;;;2028.0;455.6083984375
0;85100;KELP;2027;31;;;;;2030;31;;;;;2028.5;455.634765625
0;85100;RAINFOREST_RESIN;9996;1;9995;30;;;10002;4;10004;1;10005;30;9999.0;1795.0
0;85100;SQUID_INK;1969;31;;;;;1972;31;;;;;1970.5;-401.6328125
0;85200;SQUID_INK;1970;4;1969;21;;;1972;21;;;;;1971.0;-401.25
0;85200;KELP;2028;4;2027;21;;;2030;21;;;;;2029.0;455.936279296875
0;85200;RAINFOREST_RESIN;10000;4;9995;21;;;10005;21;;;;;10002.5;1801.0
0;85300;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1801.0
0;85300;SQUID_INK;1969;30;;;;;1973;30;;;;;1971.0;-435.2734375
0;85300;KELP;2027;30;;;;;2030;30;;;;;2028.5;456.219482421875
0;85400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1801.0
0;85400;SQUID_INK;1970;22;;;;;1973;22;;;;;1971.5;-452.578125
0;85400;KELP;2027;22;;;;;2030;22;;;;;2028.5;456.0732421875
0;85500;KELP;2027;1;2026;20;;;2028;5;2030;21;;;2027.5;456.644287109375
0;85500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1801.0
0;85500;SQUID_INK;1970;21;;;;;1972;5;1973;21;;;1971.0;-454.46875
0;85600;SQUID_INK;1969;29;;;;;1973;29;;;;;1971.0;-445.515625
0;85600;KELP;2027;29;;;;;2030;29;;;;;2028.5;455.2744140625
0;85600;RAINFOREST_RESIN;9995;29;;;;;10002;9;10005;29;;;9998.5;1801.0
0;85700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1801.0
0;85700;SQUID_INK;1969;28;;;;;1973;28;;;;;1971.0;-444.1953125
0;85700;KELP;2027;28;;;;;2030;28;;;;;2028.5;455.29833984375
0;85800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1801.0
0;85800;SQUID_INK;1969;23;;;;;1972;25;;;;;1970.5;-406.1796875
0;85800;KELP;2026;25;;;;;2027;2;2030;25;;;2026.5;455.9775390625
0;85900;KELP;2027;1;2026;22;;;2030;23;;;;;2028.5;457.848876953125
0;85900;RAINFOREST_RESIN;9996;1;9995;22;;;9998;8;10004;1;10005;22;9997.0;1801.0
0;85900;SQUID_INK;1969;23;;;;;1972;23;;;;;1970.5;-419.390625
0;86000;SQUID_INK;1970;4;1969;1;1968;22;1972;22;;;;;1971.0;-385.25
0;86000;KELP;2028;4;2026;23;;;2029;22;;;;;2028.5;458.2657470703125
0;86000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1801.0
0;86100;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1801.0
0;86100;SQUID_INK;1967;28;;;;;1970;28;;;;;1968.5;-325.2265625
0;86100;KELP;2026;28;;;;;2029;28;;;;;2027.5;460.146484375
0;86200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1801.0
0;86200;SQUID_INK;1966;27;;;;;1969;1;1970;27;;;1967.5;-280.5234375
0;86200;KELP;2026;27;;;;;2029;28;;;;;2027.5;460.654296875
0;86300;KELP;2026;37;;;;;2029;32;;;;;2027.5;460.658203125
0;86300;RAINFOREST_RESIN;9998;10;9996;2;9995;30;10004;2;10005;30;;;10001.0;1801.0
0;86300;SQUID_INK;1966;37;;;;;1969;32;;;;;1967.5;-259.359375
0;86400;SQUID_INK;1967;25;;;;;1971;25;;;;;1969.0;-335.15625
0;86400;KELP;2026;25;;;;;2029;25;;;;;2027.5;460.5595703125
0;86400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1801.0
0;86500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1801.0
0;86500;SQUID_INK;1965;27;;;;;1968;21;;;;;1966.5;-217.2734375
0;86500;KELP;2026;27;;;;;2029;21;;;;;2027.5;460.2138671875
0;86600;RAINFOREST_RESIN;9995;30;;;;;9998;8;10005;30;;;9996.5;1801.0
0;86600;SQUID_INK;1966;29;;;;;1969;30;;;;;1967.5;-266.421875
0;86600;KELP;2026;29;;;;;2029;30;;;;;2027.5;460.2099609375
0;86700;KELP;2028;3;2026;28;;;2030;28;;;;;2029.0;457.720703125
0;86700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1801.0
0;86700;SQUID_INK;1968;3;1966;28;;;1969;28;;;;;1968.5;-263.0859375
0;86800;SQUID_INK;1966;30;;;;;1970;30;;;;;1968.0;-286.171875
0;86800;KELP;2026;30;;;;;2030;30;;;;;2028.0;456.4765625
0;86800;RAINFOREST_RESIN;9995;30;;;;;10002;5;10005;30;;;9998.5;1801.0
0;86900;RAINFOREST_RESIN;9995;28;;;;;10000;2;10005;28;;;9997.5;1801.0
0;86900;SQUID_INK;1967;28;;;;;1968;1;1970;28;;;1967.5;-316.5859375
0;86900;KELP;2026;28;;;;;2028;1;2030;28;;;2027.0;457.21484375
0;87000;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1801.0
0;87000;SQUID_INK;1966;27;;;;;1969;27;;;;;1967.5;-263.65625
0;87000;KELP;2027;1;2026;26;;;2030;27;;;;;2028.5;456.806640625
0;87100;KELP;2027;27;;;;;2030;27;;;;;2028.5;453.88671875
0;87100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1804.0
0;87100;SQUID_INK;1964;27;;;;;1967;27;;;;;1965.5;-168.578125
0;87200;SQUID_INK;1964;23;;;;;1967;23;;;;;1965.5;-161.5546875
0;87200;KELP;2027;23;;;;;2030;23;;;;;2028.5;452.9111328125
0;87200;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1804.0
0;87300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1804.0
0;87300;SQUID_INK;1963;29;;;;;1966;2;1967;27;;;1964.5;-132.9140625
0;87300;KELP;2027;29;;;;;2030;2;2031;27;;;2028.5;451.517578125
